Dados do evento,Data de pagamento,Prazos (dias úteis),Dias entre pagamentos,Expectativa de juros (%),Juros projetados,Amortizações,Fluxo descontado (R$),Ativo
Juros,15/03/2027,472,122,-,"44,705596","0,00000000","36,307566",MOVI37
Juros,15/09/2027,600,128,-,"46,945592","0,00000000","36,034987",MOVI37
Juros,15/03/2028,725,125,-,"45,825102","0,00000000","33,289068",MOVI37
Juros,15/09/2028,852,127,-,"46,571987","0,00000000","31,989594",MOVI37
Juros,15/03/2029,973,121,-,"44,332644","0,00000000","28,869685",MOVI37
Juros|Amortização,17/09/2029,1101,128,-,"46,945592","410,865369","281,772699",MOVI37
Juros,15/03/2030,1222,121,-,"29,55511","0,00000000","17,245657",MOVI37
Juros|Amortização,16/09/2030,1350,128,-,"31,297076","410,865985","243,850666",MOVI37
Juros,17/03/2031,1474,124,-,"15,150615","0,00000000","7,911008",MOVI37
Juros|Amortização,15/09/2031,1600,126,-,"15,399504","410,865985","210,551808",MOVI37
Juros|Amortização,15/05/2025,13,120,-,"32,646798","14,341404","46,809477",MSGT33
Juros|Amortização,17/11/2025,144,131,-,"35,228724","14,341566","47,521349",MSGT33
Juros|Amortização,15/05/2026,265,121,-,"32,077756","14,341291","42,949585",MSGT33
Juros|Amortização,16/11/2026,392,127,-,"33,248955","19,1227","46,686427",MSGT33
Juros|Amortização,17/05/2027,515,123,-,"31,613365","6,573507","32,835924",MSGT33
Juros|Amortização,16/11/2027,641,126,-,"32,194344","1,195555","27,67",MSGT33
Juros|Amortização,15/05/2028,765,124,-,"31,639572","0,358257","25,569844",MSGT33
Juros|Amortização,16/11/2028,893,128,-,"32,664786","0,238756","25,325294",MSGT33
Juros|Amortização,15/05/2029,1014,121,-,"30,845344","1,195605","23,801957",MSGT33
Juros|Amortização,16/11/2029,1142,128,-,"32,620044","0,59712","23,766986",MSGT33
Juros|Amortização,15/05/2030,1263,121,-,"30,792526","1,195648","22,090038",MSGT33
Juros|Amortização,18/11/2030,1394,131,-,"33,339405","5,975584","26,126878",MSGT33
Juros|Amortização,15/05/2031,1514,120,-,"30,324851","4,780921","22,523229",MSGT33
Juros|Amortização,17/11/2031,1645,131,-,"32,995888","16,731578","30,702292",MSGT33
Juros|Amortização,17/05/2032,1768,123,-,"30,449776","14,938978","27,031089",MSGT33
Juros|Amortização,16/11/2032,1894,126,-,"30,745139","5,976102","21,076162",MSGT33
Juros|Amortização,16/05/2033,2019,125,-,"30,315473","5,975287","20,079664",MSGT33
Juros|Amortização,16/11/2033,2146,127,-,"30,623041","5,976038","19,510218",MSGT33
Juros|Amortização,15/05/2034,2269,123,-,"29,465211","5,975358","18,223571",MSGT33
Juros|Amortização,16/11/2034,2397,128,-,"30,495089","5,97523","18,062449",MSGT33
Juros|Amortização,15/05/2035,2518,121,-,"28,627021","12,070777","19,453755",MSGT33
Juros|Amortização,16/11/2035,2646,128,-,"29,932177","12,070515","19,338105",MSGT33
Juros|Amortização,15/05/2036,2767,121,-,"27,915762","12,071229","17,768508",MSGT33
Juros|Amortização,17/11/2036,2898,131,-,"29,873815","12,070852","17,936237",MSGT33
Juros|Amortização,15/05/2037,3019,121,-,"27,204479","12,071139","16,209628",MSGT33
Juros|Amortização,16/11/2037,3146,127,-,"28,200578","14,938825","17,153619",MSGT33
Juros|Amortização,17/05/2038,3269,123,-,"26,851684","14,939535","16,029039",MSGT33
Juros|Amortização,16/11/2038,3395,126,-,"27,057938","107,562559","49,761394",MSGT33
Juros|Amortização,16/05/2039,3520,125,-,"23,564567","131,465093","55,243648",MSGT33
Juros|Amortização,16/11/2039,3647,127,-,"19,8791","140,429015","55,036987",MSGT33
Juros|Amortização,15/05/2040,3772,125,-,"15,285121","119,513692","44,614026",MSGT33
Juros|Amortização,16/11/2040,3900,128,-,"11,929624","119,51385","41,901411",MSGT33
Juros|Amortização,15/05/2041,4021,121,-,"7,746549","119,513729","39,154162",MSGT33
Juros|Amortização,18/11/2041,4152,131,-,"4,58012","143,416741","43,818743",MSGT33
Juros|Amortização,15/05/2025,13,120,-,"34,807868","29,281101","63,820452",MSGT13
Juros|Amortização,17/11/2025,144,131,-,"36,998425","49,000201","82,090661",MSGT13
Juros|Amortização,15/05/2026,265,121,-,"32,495882","41,232716","67,680957",MSGT13
Juros|Amortização,16/11/2026,392,127,-,"32,692771","41,232558","65,13441",MSGT13
Juros|Amortização,17/05/2027,515,123,-,"30,24969","52,586122","70,1428",MSGT13
Juros|Amortização,16/11/2027,641,126,-,"29,175384","57,964111","70,844635",MSGT13
Juros|Amortização,15/05/2028,765,124,-,"26,725551","67,884098","73,898368",MSGT13
Juros|Amortização,16/11/2028,893,128,-,"25,209041","70,752361","71,918801",MSGT13
Juros|Amortização,15/05/2029,1014,121,-,"21,451617","71,707955","67,143135",MSGT13
Juros|Amortização,16/11/2029,1142,128,-,"20,185771","101,586516","84,21104",MSGT13
Juros|Amortização,15/05/2030,1263,121,-,"15,680779","102,184066","78,385031",MSGT13
Juros|Amortização,18/11/2030,1394,131,-,"13,310788","122,501481","86,579187",MSGT13
Juros|Amortização,15/05/2031,1514,120,-,"8,129715","122,501437","80,110564",MSGT13
Juros|Amortização,17/11/2031,1645,131,-,"4,46569","123,696482","75,340508",MSGT13
Juros,15/08/2025,78,123,-,"30,284994","0,00000000","29,629287",KLBNA5
Juros,18/02/2026,206,128,-,"31,534552","0,00000000","29,763246",KLBNA5
Juros,17/08/2026,330,124,-,"30,53479","0,00000000","27,834025",KLBNA5
Juros,15/02/2027,452,122,-,"30,035257","0,00000000","26,457183",KLBNA5
Juros,16/08/2027,579,127,-,"31,284525","0,00000000","26,592773",KLBNA5
Juros,15/02/2028,706,127,-,"31,284525","0,00000000","25,661701",KLBNA5
Juros,15/08/2028,830,124,-,"30,53479","0,00000000","24,190132",KLBNA5
Juros,15/02/2029,953,123,-,"30,284994","0,00000000","23,178221",KLBNA5
Juros,15/08/2029,1079,126,-,"31,034555","0,00000000","22,926715",KLBNA5
Juros,15/02/2030,1204,125,-,"30,784642","0,00000000","21,958161",KLBNA5
Juros,15/08/2030,1328,124,-,"30,53479","0,00000000","21,035083",KLBNA5
Juros,17/02/2031,1456,128,-,"31,534552","0,00000000","20,957327",KLBNA5
Juros,15/08/2031,1579,123,-,"30,284994","0,00000000","19,444019",KLBNA5
Juros,16/02/2032,1705,126,-,"31,034555","0,00000000","19,233032",KLBNA5
Juros,16/08/2032,1832,127,-,"31,284525","0,00000000","18,70913",KLBNA5
Juros,15/02/2033,1959,127,-,"31,284525","0,00000000","18,054082",KLBNA5
Juros,15/08/2033,2083,124,-,"30,53479","0,00000000","17,018772",KLBNA5
Juros,15/02/2034,2211,128,-,"31,534552","0,00000000","16,955862",KLBNA5
Juros,15/08/2034,2334,123,-,"30,284994","0,00000000","15,731495",KLBNA5
Juros,15/02/2035,2457,123,-,"30,284994","0,00000000","15,197751",KLBNA5
Juros,15/08/2035,2583,126,-,"31,034555","0,00000000","15,03284",KLBNA5
Juros,15/02/2036,2708,125,-,"30,784642","0,00000000","14,397768",KLBNA5
Juros,15/08/2036,2832,124,-,"30,53479","0,00000000","13,792514",KLBNA5
Juros,18/02/2037,2960,128,-,"31,534552","0,00000000","13,74153",KLBNA5
Juros|Amortização,17/08/2037,3084,124,-,"30,53479","347,074696","158,920082",KLBNA5
Juros,15/02/2038,3208,124,-,"20,356536","0,00000000","8,274222",KLBNA5
Juros|Amortização,16/08/2038,3333,125,-,"20,523105","347,075216","144,265471",KLBNA5
Juros,15/02/2039,3460,127,-,"10,428179","0,00000000","3,949291",KLBNA5
Juros|Amortização,15/08/2039,3584,124,-,"10,178268","347,075216","130,66961",KLBNA5
Juros|Amortização,15/05/2025,13,120,-,"28,561874","23,198806","51,566922",CTEE29
Juros|Amortização,17/11/2025,144,131,-,"30,584124","23,861556","52,230212",CTEE29
Juros|Amortização,15/05/2026,265,121,-,"27,621311","23,595932","47,447635",CTEE29
Juros|Amortização,16/11/2026,392,127,-,"28,386685","23,861732","46,661618",CTEE29
Juros|Amortização,17/05/2027,515,123,-,"26,872179","23,861287","43,729109",CTEE29
Juros|Amortização,16/11/2027,641,126,-,"26,911938","23,861585","42,20141",CTEE29
Juros|Amortização,15/05/2028,765,124,-,"25,865179","24,524172","40,410347",CTEE29
Juros|Amortização,16/11/2028,893,128,-,"26,058715","24,524759","39,095382",CTEE29
Juros|Amortização,15/05/2029,1014,121,-,"24,00015","25,187445","36,712369",CTEE29
Juros|Amortização,16/11/2029,1142,128,-,"24,737436","25,85007","36,38841",CTEE29
Juros|Amortização,15/05/2030,1263,121,-,"22,718753","25,849679","33,737579",CTEE29
Juros|Amortização,18/11/2030,1394,131,-,"23,918293","25,849616","33,288663",CTEE29
Juros|Amortização,15/05/2031,1514,120,-,"21,241524","26,51256","30,854803",CTEE29
Juros|Amortização,17/11/2031,1645,131,-,"22,493525","26,512869","30,489628",CTEE29
Juros|Amortização,17/05/2032,1768,123,-,"20,425694","27,17564","28,583009",CTEE29
Juros|Amortização,16/11/2032,1894,126,-,"20,219486","27,175611","27,443267",CTEE29
Juros|Amortização,16/05/2033,2019,125,-,"19,351807","27,175571","25,986622",CTEE29
Juros|Amortização,16/11/2033,2146,127,-,"18,948911","28,501484","25,548733",CTEE29
Juros|Amortização,15/05/2034,2269,123,-,"17,61698","28,501513","23,965918",CTEE29
Juros|Amortização,16/11/2034,2397,128,-,"17,585024","28,50146","23,081049",CTEE29
Juros|Amortização,15/05/2035,2518,121,-,"15,895788","29,827059","22,113386",CTEE29
Juros|Amortização,16/11/2035,2646,128,-,"16,034736","29,826953","21,376422",CTEE29
Juros|Amortização,15/05/2036,2767,121,-,"14,398058","30,489627","20,20469",CTEE29
Juros|Amortização,17/11/2036,2898,131,-,"14,77441","30,489379","19,618374",CTEE29
Juros|Amortização,15/05/2037,3019,121,-,"12,867061","31,152218","18,424472",CTEE29
Juros|Amortização,16/11/2037,3146,127,-,"12,692009","31,814985","17,958443",CTEE29
Juros|Amortização,17/05/2038,3269,123,-,"11,475056","31,815426","16,858629",CTEE29
Juros|Amortização,16/11/2038,3395,126,-,"10,92634","31,8151","16,050648",CTEE29
Juros|Amortização,16/05/2039,3520,125,-,"10,012982","33,140816","15,631523",CTEE29
Juros|Amortização,16/11/2039,3647,127,-,"9,30142","33,141001","14,820768",CTEE29
Juros|Amortização,15/05/2040,3772,125,-,"8,293127","33,803601","14,179397",CTEE29
Juros|Amortização,16/11/2040,3900,128,-,"7,596334","34,466594","13,654377",CTEE29
Juros|Amortização,15/05/2041,4021,121,-,"6,310387","34,466543","12,782828",CTEE29
Juros|Amortização,18/11/2041,4152,131,-,"5,90111","35,129208","12,38524",CTEE29
Juros|Amortização,15/05/2042,4272,120,-,"4,524873","35,1294","11,562582",CTEE29
Juros|Amortização,17/11/2042,4403,131,-,"3,98938","35,792125","11,169486",CTEE29
Juros|Amortização,15/05/2043,4524,121,-,"2,782426","36,454896","10,638768",CTEE29
Juros|Amortização,16/11/2043,4651,127,-,"1,960952","36,45495","10,041331",CTEE29
Juros|Amortização,16/05/2044,4774,123,-,"0,967815","37,913162","9,808597",CTEE29
Juros|Amortização,15/07/2025,55,123,-,"36,28245","40,791707","75,608575",IGSN15
Juros|Amortização,15/01/2026,184,129,-,"36,823932","44,191279","75,975413",IGSN15
Juros|Amortização,15/07/2026,307,123,-,"33,790519","44,190958","70,057037",IGSN15
Juros|Amortização,15/01/2027,433,126,-,"33,299067","44,190724","66,619876",IGSN15
Juros|Amortização,15/07/2027,557,124,-,"31,456291","44,191554","62,281362",IGSN15
Juros|Amortização,17/01/2028,685,128,-,"31,137061","54,388645","67,337043",IGSN15
Juros|Amortização,17/07/2028,809,124,-,"28,541807","54,388977","62,528118",IGSN15
Juros|Amortização,15/01/2029,932,123,-,"26,713456","67,98638","68,401027",IGSN15
Juros|Amortização,16/07/2029,1057,125,-,"25,127793","67,986112","64,384088",IGSN15
Juros|Amortização,15/01/2030,1181,124,-,"22,913847","67,986029","60,190716",IGSN15
Juros|Amortização,15/07/2030,1305,124,-,"20,903867","67,986391","56,366699",IGSN15
Juros|Amortização,15/01/2031,1433,128,-,"19,512569","67,986283","53,059923",IGSN15
Juros|Amortização,15/07/2031,1556,123,-,"16,745751","67,986486","49,222848",IGSN15
Juros|Amortização,15/01/2032,1685,129,-,"15,482787","74,78504","50,129722",IGSN15
Juros|Amortização,15/07/2032,1810,125,-,"12,766533","74,784759","46,545262",IGSN15
